zip_code,city,state,region_id,msa_name,median_home_value,median_rent,days_pending,price_cuts_percent,market_heat,price_to_rent
52405,CEDAR RAPIDS,IA,394447,"Cedar Rapids, IA",227001.53,4600.0,49.0,0.3,42.0,4.11
52406,CEDAR RAPIDS,IA,394447,"Cedar Rapids, IA",227001.53,4600.0,49.0,0.3,42.0,4.11
52408,CEDAR RAPIDS,IA,394447,"Cedar Rapids, IA",227001.53,4600.0,49.0,0.3,42.0,4.11
52409,CEDAR RAPIDS,IA,394447,"Cedar Rapids, IA",227001.53,4600.0,49.0,0.3,42.0,4.11
52410,CEDAR RAPIDS,IA,394447,"Cedar Rapids, IA",227001.53,4600.0,49.0,0.3,42.0,4.11
52411,CEDAR RAPIDS,IA,394447,"Cedar Rapids, IA",227001.53,4600.0,49.0,0.3,42.0,4.11
53002,ALLENTON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53004,BELGIUM,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53005,BROOKFIELD,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53007,BUTLER,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53008,BROOKFIELD,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53012,CEDARBURG,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53017,COLGATE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53018,DELAFIELD,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53021,FREDONIA,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53022,GERMANTOWN,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53024,GRAFTON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53027,HARTFORD,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53029,HARTLAND,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53033,HUBERTUS,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53037,JACKSON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53040,KEWASKUM,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53045,BROOKFIELD,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53046,LANNON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53051,MENOMONEE FALLS,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53052,MENOMONEE FALLS,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53056,MERTON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53058,NASHOTAH,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53060,NEWBURG,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53064,NORTH LAKE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53066,OCONOMOWOC,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53069,OKAUCHEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53072,PEWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53074,PORT WASHINGTON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53076,RICHFIELD,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53080,SAUKVILLE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53086,SLINGER,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53089,SUSSEX,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53090,WEST BEND,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53092,MEQUON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53095,WEST BEND,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53097,MEQUON,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53103,BIG BEND,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53110,CUDAHY,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53118,DOUSMAN,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53119,EAGLE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53122,ELM GROVE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53127,GENESEE DEPOT,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53129,GREENDALE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53130,HALES CORNERS,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53132,FRANKLIN,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53146,NEW BERLIN,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53149,MUKWONAGO,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53150,MUSKEGO,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53151,NEW BERLIN,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53153,NORTH PRAIRIE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53154,OAK CREEK,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53172,SOUTH MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53183,WALES,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53186,WAUKESHA,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53187,WAUKESHA,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53188,WAUKESHA,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53189,WAUKESHA,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53201,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53202,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53203,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53204,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53205,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53206,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53207,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53208,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53209,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53210,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53211,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53212,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53213,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53214,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53215,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53216,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53217,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53218,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53219,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53220,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53221,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53222,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53223,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53224,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53225,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53226,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53227,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53228,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53233,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53234,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53235,SAINT FRANCIS,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53237,MILWAUKEE,WI,394862,"Milwaukee, WI",354939.69,12200.0,43.0,0.2,45.0,2.42
53010,CAMPBELLSPORT,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53019,EDEN,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53049,MALONE,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53057,MOUNT CALVARY,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53065,OAKFIELD,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53079,SAINT CLOUD,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53919,BRANDON,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53931,FAIRWATER,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54932,ELDORADO,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54935,FOND DU LAC,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54936,FOND DU LAC,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54937,FOND DU LAC,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54971,RIPON,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54974,ROSENDALE,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
54979,VAN DYNE,WI,394599,"Fond du Lac, WI",262909.01,3400.0,55.0,0.1,22.0,6.44
53014,CHILTON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
53061,NEW HOLSTEIN,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
53088,STOCKBRIDGE,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54106,BLACK CREEK,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54110,BRILLION,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54113,COMBINED LOCKS,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54123,FOREST JUNCTION,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54129,HILBERT,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54130,KAUKAUNA,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54136,KIMBERLY,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54140,LITTLE CHUTE,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54152,NICHOLS,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54160,POTTER,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54165,SEYMOUR,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54169,SHERWOOD,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54170,SHIOCTON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54911,APPLETON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54912,APPLETON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54913,APPLETON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54914,APPLETON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54915,APPLETON,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54922,BEAR CREEK,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54931,DALE,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54942,GREENVILLE,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
54944,HORTONVILLE,WI,394334,"Appleton, WI",312812.29,4800.0,65.0,0.1,33.0,5.43
53105,BURLINGTON,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53108,CALEDONIA,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53126,FRANKSVILLE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53139,KANSASVILLE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53167,ROCHESTER,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53177,STURTEVANT,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53182,UNION GROVE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53185,WATERFORD,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53401,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53402,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53403,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53404,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53405,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53406,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53408,RACINE,WI,395011,"Racine, WI",278627.57,13600.0,38.0,0.2,58.0,1.71
53501,AFTON,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53505,AVALON,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53511,BELOIT,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53512,BELOIT,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53525,CLINTON,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53534,EDGERTON,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53536,EVANSVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53537,FOOTVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53545,JANESVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53546,JANESVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53547,JANESVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53548,JANESVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53563,MILTON,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53576,ORFORDVILLE,WI,394720,"Janesville, WI",262110.61,13400.0,45.0,0.2,48.0,1.63
53502,ALBANY,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53503,ARENA,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53506,AVOCA,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53507,BARNEVELD,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53508,BELLEVILLE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53515,BLACK EARTH,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53517,BLUE MOUNDS,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53520,BRODHEAD,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53521,BROOKLYN,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53522,BROWNTOWN,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53523,CAMBRIDGE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53526,COBB,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53527,COTTAGE GROVE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53528,CROSS PLAINS,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53529,DANE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53531,DEERFIELD,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53532,DEFOREST,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53533,DODGEVILLE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53535,EDMUND,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53543,HIGHLAND,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53544,HOLLANDALE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53550,JUDA,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53553,LINDEN,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53555,LODI,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53558,MCFARLAND,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53559,MARSHALL,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53560,MAZOMANIE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53562,MIDDLETON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53565,MINERAL POINT,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53566,MONROE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53570,MONTICELLO,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53571,MORRISONVILLE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53572,MOUNT HOREB,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53574,NEW GLARUS,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53575,OREGON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53580,REWEY,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53582,RIDGEWAY,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53589,STOUGHTON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53590,SUN PRAIRIE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53593,VERONA,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53597,WAUNAKEE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53598,WINDSOR,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53701,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53703,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53704,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53705,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53706,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53707,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53708,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53711,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53713,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53714,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53715,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53716,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53717,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53718,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53719,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53725,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53726,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53744,MADISON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53901,PORTAGE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53911,ARLINGTON,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53923,CAMBRIA,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53925,COLUMBUS,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53928,DOYLESTOWN,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53932,FALL RIVER,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53935,FRIESLAND,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53954,PARDEEVILLE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53955,POYNETTE,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53960,RIO,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
53969,WYOCENA,WI,394816,"Madison, WI",430019.71,3100.0,44.0,0.2,52.0,11.56
54002,BALDWIN,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54003,BELDENVILLE,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54007,DEER PARK,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54011,ELLSWORTH,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54013,GLENWOOD CITY,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54014,HAGER CITY,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54015,HAMMOND,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54016,HUDSON,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54017,NEW RICHMOND,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54021,PRESCOTT,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54022,RIVER FALLS,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54023,ROBERTS,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54025,SOMERSET,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54027,WILSON,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54028,WOODVILLE,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54082,HOULTON,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54723,BAY CITY,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54740,ELMWOOD,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54750,MAIDEN ROCK,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54761,PLUM CITY,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
54767,SPRING VALLEY,WI,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55001,AFTON,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55003,BAYPORT,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55005,BETHEL,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55006,BRAHAM,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55008,CAMBRIDGE,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55011,CEDAR,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55012,CENTER CITY,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
55013,CHISAGO CITY,MN,394865,"Minneapolis, MN",377560.04,4400.0,52.0,0.2,63.0,7.15
